donor_id,age_group,gender,name,email,country,donation_type,donation_amount,donation_date,payment_method,newsletter_opt_in,referral_channel,sector,campaign
e15dd4ee-2178-47be-a555-5acdc3443ba8,30-49,Male,Kyle Raymond,kyle.raymond842@yahoo.com,South Africa,Monthly,29.98,2025-02-26,Bank Transfer,True,Local event,Media & Communication,Jungle Education Project
5491c0f7-716d-4197-8d4d-2f4d1218abe9,30-49,Male,Gregory Payne,gregory.payne541@charitymail.org,USA,One-time,6.42,2025-01-15,Credit Card,True,Online advertising,Consulting,Jungle Education Project
7c0c5281-adfc-424b-9fd6-801567bc21bf,18-29,Male,Timothy Miller,timothy.miller723@gmail.com,New Zealand,One-time,6.01,2023-10-14,Credit Card,True,Local event,Law,Defend the Great Apes
d179580c-e5ec-4e5b-8553-5feed734fda5,18-29,Male,Scott Hickman,scott.hickman899@outlook.com,New Zealand,Monthly,13.46,2024-07-02,Cheque,True,Social Media,Government,Reforest the Sanctuary
375eaba3-8f43-4702-95d6-aa947fe922e1,30-49,Male,David Reynolds,david.reynolds132@charitymail.org,Australia,One-time,14.09,2023-12-06,Paypal,False,Local event,Healthcare,Jungle Education Project
78ceb8cd-31cb-4704-8d79-fe0ed04ad57b,30-49,Other,Amber Harris,amber.harris222@hotmail.com,Finland,Monthly,112.11,2024-06-25,Bank Transfer,False,Social Media,Real Estate,Wildlife Rescue Van Drive
da1615fa-2eb8-4ad9-9388-984aa26fcc48,50-65,Female,Madison Bell,madison.bell365@charitymail.org,Germany,One-time,43.77,2024-03-28,Cheque,False,Online advertising,Arts & Culture,Marine Mammal Defense Mission
7b3869d2-05aa-425d-b1ce-b3828ac6b1b2,66-80,Female,Janet Holmes,janet.holmes786@hotmail.com,USA,Monthly,99.12,2024-08-21,Bank Transfer,True,Social Media,Nonprofit,Marine Mammal Defense Mission
7c0aae61-24a3-4914-8fc2-d1ad2fb8f0da,66-80,Female,Cynthia Johnson,cynthia.johnson183@outlook.com,Brazil,Monthly,109.93,2025-06-17,Credit Card,True,Website,Finance/Banking,Habitat for Hope
786827f2-47e9-413f-8408-9e6dd0703ce6,50-65,Female,Christina Ortiz,christina.ortiz393@yahoo.com,Germany,One-time,26.43,2025-03-17,Cheque,True,Newsletter,Law,Defend the Great Apes
16455819-cd3d-401a-b3dd-d9b638dc963a,18-29,Female,Kristina Young,kristina.young691@hotmail.com,UK,One-time,10.14,2023-12-28,Cheque,True,Website,Construction,Habitat for Hope
7fb2bff1-2d32-44bb-92f2-d6e07317508a,30-49,Other,Cindy Kennedy,cindy.kennedy546@charitymail.org,Australia,One-time,19.56,2025-02-12,Paypal,False,Website,Science & Research,Rescue Orphaned Gorillas
b410f21f-b94a-4812-bd46-c0d5685b1640,50-65,Female,Casey Thomas,casey.thomas738@outlook.com,USA,Monthly,173.56,2024-06-19,Credit Card,True,Website,Real Estate,Marine Mammal Defense Mission
bdce2975-6aa5-4f33-92bf-00997fadd0bc,18-29,Female,Laura Green,laura.green282@charitymail.org,UK,One-time,12.05,2025-03-19,Paypal,True,Local event,Consulting,Habitat for Hope
92f8bc43-bb20-4cd6-a52d-2813f09c8858,30-49,Female,Monica Hodges,monica.hodges460@hotmail.com,Canada,One-time,15.19,2025-03-16,Bank Transfer,False,Newsletter,Education,Reforest the Sanctuary
cc573227-2c82-4cdb-b8a9-0407add5fbf6,30-49,Female,Brenda Parker,brenda.parker537@yahoo.com,Canada,One-time,27.76,2025-04-18,Paypal,False,Newsletter,Arts & Culture,Rescue Orphaned Gorillas
a170a0c6-1ad5-45b4-8099-7a239c999061,30-49,Male,Willie Calderon,willie.calderon305@gmail.com,France,Monthly,147.74,2025-04-13,Credit Card,True,Word of mouth,Environment,Reforest the Sanctuary
d1a0c29d-8194-4d55-8ca7-43fd96eb1756,50-65,Other,Bernard Mason,bernard.mason258@yahoo.com,UK,One-time,118.01,2024-12-18,Credit Card,True,Social Media,Technology,Rescue Orphaned Gorillas
3b2afaf6-3536-4a95-9ffe-17f604f83fca,50-65,Male,Justin Brown,justin.brown437@charitymail.org,Germany,Monthly,86.02,2024-04-01,Credit Card,False,Word of mouth,Hospitality,Reforest the Sanctuary
2084a7a3-d43d-453e-944d-a3164d5881c8,30-49,Female,Bridget Adams,bridget.adams213@gmail.com,UK,One-time,15.83,2023-10-31,Credit Card,False,Newsletter,Education,Habitat for Hope
b0836426-2244-42fc-8c19-36423b89aa26,30-49,Female,Deanna Price,deanna.price548@hotmail.com,New Zealand,Monthly,168.17,2024-11-13,Bank Transfer,True,Website,Pharmaceuticals,Marine Mammal Defense Mission
ff25b9d2-50bc-469c-8ceb-287e1a16afe7,30-49,Male,Christopher Huang,christopher.huang70@outlook.com,France,One-time,4.45,2024-02-27,Paypal,False,Online advertising,Pharmaceuticals,Defend the Great Apes
300658ed-9416-4bf7-9d76-92169e55f97e,30-49,Female,Amber Davis,amber.davis301@gmail.com,Netherlands,One-time,24.99,2025-01-06,Paypal,False,Social Media,Logistics,Jungle Education Project
b4621383-15d9-4262-98ba-f38f5c8ab5a0,50-65,Male,Timothy Ramos,timothy.ramos403@yahoo.com,Australia,One-time,9.69,2024-10-16,Cheque,False,Website,Science & Research,Wildlife Rescue Van Drive
8bf0fdd9-0114-4320-ac0d-a10f1188f833,50-65,Female,Michaela Norman,michaela.norman666@charitymail.org,New Zealand,One-time,18.68,2024-04-04,Paypal,True,Website,Consulting,Rescue Orphaned Gorillas
39886ea8-1b32-4860-a0f5-80bb53328859,30-49,Female,Elizabeth Watkins,elizabeth.watkins539@hotmail.com,UK,One-time,3.79,2023-11-10,Paypal,True,Word of mouth,Pharmaceuticals,Reforest the Sanctuary
d3f3f116-574d-4ebd-b34b-950cbc463bfe,30-49,Female,Robin Smith,robin.smith764@outlook.com,India,One-time,37.43,2024-05-22,Bank Transfer,False,Newsletter,Environment,Defend the Great Apes
f5a8a999-e821-4381-8e09-110dbe6e5244,30-49,Female,Margaret Sullivan,margaret.sullivan38@charitymail.org,Canada,One-time,38.77,2024-06-02,Cheque,True,Newsletter,Technology,Reforest the Sanctuary
7416e778-00fa-44a4-a889-f38a2275a6af,30-49,Male,Brandon Miller DVM,brandon.dvm453@gmail.com,UK,One-time,9.84,2023-10-09,Credit Card,True,Online advertising,Finance/Banking,Wildlife Rescue Van Drive
664d2b78-f92f-44b4-8359-ce40898ef9c3,50-65,Female,Barbara Mckinney,barbara.mckinney618@yahoo.com,Canada,One-time,22.88,2024-02-13,Bank Transfer,False,Word of mouth,Finance/Banking,Jungle Education Project
b1ef7818-948e-4270-aec0-e91d37a1c676,30-49,Male,Anthony Jenkins,anthony.jenkins874@yahoo.com,USA,Monthly,41.41,2024-10-15,Cheque,True,Social Media,Construction,Wildlife Rescue Van Drive
e1daa14e-7547-487b-a0d2-dfb7f84dfbca,50-65,Female,Yesenia French,yesenia.french526@outlook.com,UK,Monthly,211.25,2024-12-08,Bank Transfer,False,Online advertising,Others,Defend the Great Apes
949922b3-c092-4d0d-b064-1f679e60aa15,50-65,Male,Shane Kelly,shane.kelly619@charitymail.org,Netherlands,One-time,26.87,2023-08-11,Cheque,True,Local event,Real Estate,Marine Mammal Defense Mission
0fbaaaba-67ed-498f-b15c-998b95d650e5,30-49,Female,Jamie Summers,jamie.summers243@charitymail.org,France,One-time,8.17,2024-12-10,Bank Transfer,False,Social Media,Pharmaceuticals,Habitat for Hope
cb002a21-92c7-47b6-b590-ceea9275328c,30-49,Male,James Lucero,james.lucero18@gmail.com,USA,One-time,20.61,2025-01-21,Bank Transfer,True,Local event,Construction,Wildlife Rescue Van Drive
44d848a8-bcea-41e5-8128-e7a4aaa835c1,30-49,Male,Ryan Young,ryan.young724@charitymail.org,New Zealand,One-time,47.27,2023-11-09,Cheque,False,Social Media,Education,Marine Mammal Defense Mission
27c3dcef-6b08-4716-9a00-0d271a84af59,50-65,Female,Valerie Phillips,valerie.phillips20@gmail.com,India,One-time,14.42,2024-04-27,Paypal,False,Online advertising,Consulting,Wildlife Rescue Van Drive
25ddb62c-45fe-42ec-a693-1d49b54cc033,50-65,Male,John Gallagher,john.gallagher639@charitymail.org,Australia,One-time,63.81,2023-10-28,Paypal,False,Social Media,Agriculture,Defend the Great Apes
cf61a3e6-1b93-4086-a54d-26e2f7916b38,30-49,Female,Charlene Turner,charlene.turner713@hotmail.com,New Zealand,Monthly,7.67,2024-11-22,Paypal,True,Online advertising,Education,Habitat for Hope
dfb64b0b-bb8a-4b03-ab0c-127217b789cc,30-49,Female,Karen Mcpherson,karen.mcpherson335@hotmail.com,UK,Monthly,190.55,2025-01-24,Paypal,False,Social Media,Hospitality,Marine Mammal Defense Mission
53a0319f-7425-457a-9a9c-ecfd343981ba,30-49,Female,Sydney Scott,sydney.scott892@gmail.com,Finland,One-time,17.84,2023-08-30,Cheque,False,Website,Nonprofit,Defend the Great Apes
53b18cc9-8f3c-4b4c-ba8e-cfbc3c856441,66-80,Male,Kevin Diaz,kevin.diaz916@hotmail.com,Netherlands,One-time,9.81,2023-06-28,Credit Card,True,Online advertising,Environment,Reforest the Sanctuary
350faeb4-5067-43ea-8c65-4db5063ecc12,18-29,Female,Cynthia Wells,cynthia.wells882@charitymail.org,India,Monthly,68.59,2024-12-07,Paypal,True,Word of mouth,Energy,Rescue Orphaned Gorillas
fc158826-33a6-43ab-bb5b-7ded6d2e6d15,30-49,Female,Traci Stewart,traci.stewart218@yahoo.com,India,Monthly,150.55,2024-10-21,Credit Card,False,Newsletter,Environment,Jungle Education Project
ac782766-9afe-4c4c-93ed-e4c8f689a619,30-49,Male,Danny Horton,danny.horton703@outlook.com,USA,One-time,85.0,2025-05-22,Credit Card,False,Website,Media & Communication,Wildlife Rescue Van Drive
42dd7930-5926-4b57-827b-b79b32129783,30-49,Female,Dr. Jamie Spears,dr..spears613@hotmail.com,Finland,Monthly,25.79,2024-05-09,Credit Card,False,Online advertising,Science & Research,Jungle Education Project
efd13d60-3e3c-44d1-b60f-b1f2fdb59d06,30-49,Male,Ian Green,ian.green460@charitymail.org,USA,One-time,8.91,2024-09-27,Paypal,True,Local event,Government,Wildlife Rescue Van Drive
6900b4be-cd02-4883-bc19-89061b95a8e0,18-29,Female,Stephanie Morris,stephanie.morris418@yahoo.com,Canada,One-time,5.29,2024-07-20,Credit Card,False,Word of mouth,Education,Marine Mammal Defense Mission
f253dad3-91d2-4529-a209-1ae28a165f29,30-49,Male,Mr. Charles Sanders,mr..sanders642@yahoo.com,Canada,One-time,100.28,2024-10-01,Cheque,False,Word of mouth,Pharmaceuticals,Marine Mammal Defense Mission
ede344a0-2c79-4092-8aa3-5794b0105e4e,30-49,Male,David Barton,david.barton747@charitymail.org,USA,One-time,7.02,2024-06-26,Cheque,False,Online advertising,Technology,Reforest the Sanctuary
afcaff9c-f443-4eb6-92a9-d0c76ae91bd9,30-49,Female,Julia Craig,julia.craig166@yahoo.com,USA,Monthly,36.35,2025-06-03,Credit Card,True,Local event,Law,Marine Mammal Defense Mission
2d0e059b-be59-4b49-ad5e-4db615d4c00c,50-65,Female,Mary Palmer,mary.palmer489@hotmail.com,Canada,Monthly,226.81,2024-03-13,Cheque,False,Local event,Law,Defend the Great Apes
baca678d-3fb1-4bdc-927e-85434d6c8a7b,30-49,Female,Lisa Rodriguez,lisa.rodriguez979@outlook.com,India,Monthly,103.71,2024-04-18,Cheque,False,Local event,Energy,Reforest the Sanctuary
3918efdc-c964-48c4-9c69-1f656f019e2c,18-29,Female,Claire Holmes,claire.holmes204@hotmail.com,New Zealand,Monthly,82.83,2024-04-15,Bank Transfer,True,Word of mouth,Real Estate,Reforest the Sanctuary
02c6ec5f-d376-479f-ade9-a6a519b8350b,50-65,Female,Sarah Miller,sarah.miller30@outlook.com,Australia,One-time,173.79,2024-02-05,Paypal,False,Local event,Agriculture,Wildlife Rescue Van Drive
b1bfe0c4-cb14-45e2-ab0e-9265c09967e8,30-49,Male,Jesse Smith,jesse.smith117@outlook.com,New Zealand,One-time,8.91,2025-02-14,Cheque,True,Local event,Real Estate,Marine Mammal Defense Mission
6ae81d4a-010a-4782-bbdf-bf5742792e8d,18-29,Female,Angela Jimenez,angela.jimenez720@charitymail.org,Canada,One-time,1.81,2024-09-02,Paypal,True,Website,Healthcare,Habitat for Hope
7413f788-1ba7-44fc-ac90-7ca513fea0f1,30-49,Female,Jade Allen,jade.allen547@outlook.com,France,One-time,20.57,2025-01-15,Bank Transfer,True,Newsletter,Media & Communication,Marine Mammal Defense Mission
9f2dd759-634b-4186-affd-ebf8a9bd5c37,18-29,Male,Kurt Chase,kurt.chase337@outlook.com,Germany,Monthly,60.41,2024-12-31,Paypal,False,Website,Technology,Defend the Great Apes
45d9a499-0d78-4277-9aa2-df5b240c18f8,18-29,Male,Kirk Griffin,kirk.griffin832@gmail.com,USA,One-time,2.74,2023-08-22,Credit Card,True,Newsletter,Education,Defend the Great Apes
a515b18d-1b10-414b-ba4c-dd81c1837629,30-49,Female,Lisa Brown,lisa.brown942@outlook.com,Brazil,One-time,14.93,2024-03-19,Credit Card,False,Newsletter,Pharmaceuticals,Wildlife Rescue Van Drive
ef9e096c-b084-463c-be4e-b66d5042f46c,30-49,Female,Tammy Chen,tammy.chen634@gmail.com,Canada,Monthly,15.63,2024-07-30,Credit Card,True,Social Media,Law,Reforest the Sanctuary
1df51404-e22d-439f-8775-5f0be37e9424,18-29,Male,John Green,john.green376@hotmail.com,New Zealand,Monthly,57.6,2024-09-04,Cheque,True,Social Media,Finance/Banking,Habitat for Hope
55ba55e3-f978-4040-b3fb-281f1ee50b79,50-65,Female,Heidi Wright,heidi.wright781@outlook.com,UK,Monthly,69.58,2024-02-11,Cheque,False,Newsletter,Arts & Culture,Reforest the Sanctuary
3be59199-b4bc-4065-8b82-81811cb8c790,50-65,Female,Jeanne Garcia,jeanne.garcia839@gmail.com,Brazil,One-time,13.17,2024-07-17,Paypal,True,Online advertising,Retail,Reforest the Sanctuary
202de51c-774f-48d0-9f7f-f2859a5e9518,50-65,Male,Timothy Williams,timothy.williams503@gmail.com,UK,Monthly,57.94,2025-02-24,Credit Card,True,Local event,Environment,Wildlife Rescue Van Drive
0eb2d593-a1db-4192-96c5-d1e1d18ad2a7,30-49,Male,Douglas Gonzales,douglas.gonzales949@hotmail.com,Canada,One-time,20.77,2024-08-16,Cheque,True,Social Media,Healthcare,Rescue Orphaned Gorillas
5a463aa8-9dd3-40d3-8fd2-b477c09de425,50-65,Male,Carl Peck,carl.peck916@charitymail.org,France,One-time,8.32,2024-03-30,Cheque,True,Word of mouth,Environment,Reforest the Sanctuary
291426c1-5276-4da5-a575-9afb5480b898,50-65,Female,Monique Robinson,monique.robinson326@charitymail.org,USA,One-time,59.61,2024-06-22,Paypal,True,Newsletter,Real Estate,Reforest the Sanctuary
fde10be4-9ea2-461c-9e24-590226089d2b,30-49,Male,Colton Shepard,colton.shepard762@gmail.com,New Zealand,One-time,13.06,2024-04-25,Paypal,True,Local event,Science & Research,Rescue Orphaned Gorillas
8928f9ea-5be3-4054-aef8-545733e25f16,30-49,Female,Stephanie Heath,stephanie.heath874@outlook.com,Germany,One-time,59.67,2024-11-10,Credit Card,False,Word of mouth,Retail,Defend the Great Apes
c674ef70-e1cd-4046-b697-02719b41d9ff,50-65,Male,Luke Rodriguez,luke.rodriguez275@charitymail.org,New Zealand,Monthly,80.1,2024-05-23,Bank Transfer,True,Word of mouth,Healthcare,Habitat for Hope
9358f75d-a853-44ae-8d04-244bb41ffd0a,66-80,Male,Ivan Velazquez,ivan.velazquez409@hotmail.com,Brazil,One-time,187.22,2023-10-04,Cheque,True,Newsletter,Energy,Wildlife Rescue Van Drive
683033bc-b13b-4ee8-bcdc-6b9b3a014a9b,30-49,Female,Maria Mcneil,maria.mcneil18@outlook.com,France,One-time,9.03,2023-11-08,Cheque,True,Website,Others,Reforest the Sanctuary
f70edb76-1da9-45f5-8ff8-d23f76222b30,50-65,Female,Kathryn Davis,kathryn.davis938@hotmail.com,Brazil,One-time,68.36,2025-01-28,Bank Transfer,False,Word of mouth,Agriculture,Wildlife Rescue Van Drive
58db514b-5534-4fcd-81e3-e43398d2f3be,50-65,Female,Christy Walsh,christy.walsh996@outlook.com,USA,Monthly,111.41,2025-06-01,Bank Transfer,True,Local event,Agriculture,Jungle Education Project
8578b35c-9170-4229-aa5c-cea46ccc39c5,18-29,Female,Tammy Roman,tammy.roman351@gmail.com,UK,One-time,12.07,2024-09-09,Paypal,True,Word of mouth,Environment,Wildlife Rescue Van Drive
c823bfc4-3c47-40f6-a9ba-bc6b89c2298e,50-65,Female,Mary Lawson,mary.lawson911@gmail.com,UK,One-time,31.13,2025-01-24,Bank Transfer,False,Website,Retail,Jungle Education Project
b1c97a74-5344-4500-9561-ea9685401a91,30-49,Female,Monique Padilla,monique.padilla483@charitymail.org,Brazil,Monthly,177.21,2024-09-18,Paypal,True,Newsletter,Nonprofit,Marine Mammal Defense Mission
e9914227-4c98-4134-9dc2-4142c4cb8f3d,50-65,Male,Kevin Haynes,kevin.haynes560@charitymail.org,Brazil,One-time,29.12,2023-11-25,Cheque,True,Word of mouth,Science & Research,Defend the Great Apes
5b316f5c-123b-4c2c-a921-f23d28acec08,18-29,Female,Kylie Wilson,kylie.wilson90@outlook.com,Germany,Monthly,98.5,2023-12-19,Paypal,True,Website,Media & Communication,Reforest the Sanctuary
63ae26f7-d7b6-43b3-b66d-b95166c0d3b5,30-49,Other,Veronica Johnson,veronica.johnson280@gmail.com,New Zealand,Monthly,110.86,2023-10-03,Cheque,True,Social Media,Agriculture,Habitat for Hope
4f2a32f9-0872-4db8-82fe-df5f7e9fa5dc,50-65,Female,Krista Crane,krista.crane150@gmail.com,New Zealand,Monthly,210.39,2023-07-04,Paypal,False,Word of mouth,Logistics,Rescue Orphaned Gorillas
771a1c07-b0d3-4e10-a2f9-74087c2178e4,66-80,Male,Christopher Santiago,christopher.santiago773@gmail.com,UK,Monthly,59.17,2025-06-12,Credit Card,True,Word of mouth,Consulting,Wildlife Rescue Van Drive
ef156503-615f-4060-ae56-65df763dffdb,30-49,Male,Curtis King,curtis.king608@outlook.com,New Zealand,Monthly,15.2,2025-02-01,Cheque,True,Newsletter,Consulting,Wildlife Rescue Van Drive
710a3efc-e1ab-41a3-a8ad-b818f6ef23a4,50-65,Female,Amber Chavez,amber.chavez415@charitymail.org,New Zealand,Monthly,7.29,2024-08-07,Credit Card,False,Online advertising,Consulting,Marine Mammal Defense Mission
652dd791-0735-4d8a-9530-ff89001e537a,30-49,Male,Frank Estrada,frank.estrada865@hotmail.com,UK,One-time,59.24,2024-11-13,Bank Transfer,False,Website,Science & Research,Reforest the Sanctuary
05eacd77-486f-4d91-99d0-033a9f17eeb8,50-65,Female,Ruth Kent,ruth.kent71@outlook.com,Canada,One-time,31.92,2024-06-08,Cheque,True,Local event,Pharmaceuticals,Reforest the Sanctuary
5cd0359f-1a40-4446-a87b-cdebce03d4c0,50-65,Male,Vincent Ramirez,vincent.ramirez210@gmail.com,Germany,One-time,5.54,2024-11-29,Paypal,True,Social Media,Consulting,Jungle Education Project
90476877-2727-4498-836c-7a410cc46732,18-29,Female,Michelle Brown,michelle.brown463@charitymail.org,Germany,One-time,2.47,2023-10-06,Paypal,True,Word of mouth,Consulting,Reforest the Sanctuary
9e415791-35ea-4b2e-b332-cc02c1cee1b3,66-80,Female,Briana Stewart,briana.stewart825@outlook.com,Germany,Monthly,142.29,2023-07-08,Bank Transfer,True,Website,Real Estate,Defend the Great Apes
4dc92377-17fa-4bc8-bc70-105fc875ccb0,18-29,Male,Michael Williams,michael.williams951@hotmail.com,Brazil,One-time,84.14,2024-05-05,Cheque,True,Website,Technology,Rescue Orphaned Gorillas
b552bac9-0e08-4b7d-927b-0a9a9ded3241,30-49,Female,Sandra Griffin,sandra.griffin209@gmail.com,USA,Monthly,23.73,2024-02-26,Cheque,True,Website,Science & Research,Rescue Orphaned Gorillas
07256699-9e37-4e92-b1b8-b77b3012f305,30-49,Female,Beth Olson,beth.olson75@hotmail.com,Brazil,One-time,5.91,2023-12-19,Cheque,True,Online advertising,Nonprofit,Rescue Orphaned Gorillas
607242e8-5034-46d1-8aff-51abc51df0ca,30-49,Female,Kathleen Castillo,kathleen.castillo785@hotmail.com,South Africa,One-time,23.98,2025-04-26,Bank Transfer,False,Online advertising,Hospitality,Defend the Great Apes
f18a3743-d2c6-4847-b5f2-da6932118c06,30-49,Male,Chad Reyes,chad.reyes283@hotmail.com,Netherlands,One-time,45.6,2023-12-14,Credit Card,False,Local event,Healthcare,Wildlife Rescue Van Drive
ddd3b164-baf5-439f-a262-7c3e4ebadc94,18-29,Male,Mark Stephens,mark.stephens694@yahoo.com,Brazil,One-time,2.98,2024-04-15,Credit Card,True,Social Media,Nonprofit,Reforest the Sanctuary
cabf65e4-3328-439c-8fbb-6ddb4a7c1852,30-49,Male,Thomas Clark,thomas.clark475@yahoo.com,Brazil,One-time,30.91,2023-07-26,Paypal,True,Newsletter,Pharmaceuticals,Wildlife Rescue Van Drive
67d49716-0c8d-4375-8b6e-11856c17db7d,30-49,Female,Ann Williams,ann.williams707@yahoo.com,UK,Monthly,23.45,2024-10-13,Paypal,False,Social Media,Hospitality,Habitat for Hope
338b7068-0a80-4e58-94e7-5d36cdf691f7,50-65,Male,Matthew Stevenson,matthew.stevenson992@yahoo.com,New Zealand,One-time,31.26,2024-03-11,Credit Card,False,Social Media,Arts & Culture,Reforest the Sanctuary
f716be44-1e66-4b66-aec2-8000ed610ea2,66-80,Female,Dana Cowan,dana.cowan527@charitymail.org,Germany,Monthly,137.45,2024-06-06,Bank Transfer,True,Local event,Finance/Banking,Marine Mammal Defense Mission
aff0e0a8-b7e2-426e-88e2-741334322572,18-29,Male,Stephen Pollard,stephen.pollard529@charitymail.org,Brazil,One-time,2.75,2024-10-06,Bank Transfer,False,Word of mouth,Others,Marine Mammal Defense Mission
eaa3e87d-d591-425b-b41b-5771c2137a0d,50-65,Male,Michael Williams,michael.williams859@yahoo.com,USA,One-time,94.31,2025-04-17,Bank Transfer,False,Online advertising,Law,Marine Mammal Defense Mission
d9c40c69-a024-45a3-9991-3cb5f9dea644,18-29,Female,Michelle Hernandez,michelle.hernandez100@outlook.com,USA,One-time,8.72,2024-07-10,Bank Transfer,False,Social Media,Finance/Banking,Rescue Orphaned Gorillas
91a87c1f-3037-42a5-aa47-5d406f0fb41e,30-49,Female,Janet Smith,janet.smith716@hotmail.com,India,Monthly,70.68,2023-10-16,Credit Card,False,Local event,Arts & Culture,Jungle Education Project
85620863-aa72-4542-a280-0ce9fdcc8100,50-65,Male,Joseph Bennett,joseph.bennett492@hotmail.com,USA,Monthly,91.78,2023-09-08,Cheque,True,Newsletter,Others,Rescue Orphaned Gorillas
0f8d0cce-edd5-4dc6-b2bb-d74ccd6b8d3b,50-65,Female,Renee Johnson,renee.johnson816@hotmail.com,Australia,One-time,104.45,2023-10-08,Paypal,True,Newsletter,Media & Communication,Jungle Education Project
93c2b283-ff4a-46a5-a62c-8447e3279aef,66-80,Female,Tamara Hawkins,tamara.hawkins391@gmail.com,New Zealand,One-time,13.77,2024-10-27,Credit Card,True,Social Media,Energy,Rescue Orphaned Gorillas
5b1ad512-cb07-415f-ab8d-811bd713d78e,50-65,Female,Patricia Taylor,patricia.taylor149@hotmail.com,UK,One-time,41.53,2024-05-11,Credit Card,False,Newsletter,Arts & Culture,Habitat for Hope
10578f94-a8cb-4e75-853b-06194f42889e,30-49,Female,Cynthia Howard,cynthia.howard31@charitymail.org,Canada,One-time,6.08,2025-04-08,Credit Card,True,Website,Others,Reforest the Sanctuary
b1a7a64f-738c-4566-87c0-4e6ce8efc4bb,30-49,Female,Melanie Bailey,melanie.bailey65@outlook.com,Germany,One-time,21.63,2023-10-31,Cheque,True,Online advertising,Pharmaceuticals,Marine Mammal Defense Mission
cea81341-4e60-427b-a99c-4a4c6463ca6c,18-29,Male,Kevin Cunningham,kevin.cunningham739@charitymail.org,USA,One-time,16.05,2023-06-30,Credit Card,True,Word of mouth,Arts & Culture,Wildlife Rescue Van Drive
39b8f052-0ebd-489b-a4d6-0a2d9f7d5c8a,30-49,Male,Jonathan Baker,jonathan.baker827@outlook.com,Germany,One-time,9.15,2023-08-08,Paypal,False,Social Media,Media & Communication,Marine Mammal Defense Mission
99fc5259-0b5d-41a6-9b71-c44e0290a786,50-65,Male,Marcus Green,marcus.green745@hotmail.com,Australia,One-time,79.81,2024-09-29,Paypal,False,Newsletter,Arts & Culture,Marine Mammal Defense Mission
e51d86f2-856c-4f86-a370-c9e97ab09e1b,50-65,Male,Marcus Diaz,marcus.diaz808@gmail.com,India,One-time,74.78,2024-03-19,Credit Card,True,Word of mouth,Construction,Wildlife Rescue Van Drive
e0a94cc2-f0b7-4b3b-883e-75a2a3a03b37,50-65,Male,Gerald Johnston,gerald.johnston477@charitymail.org,Germany,One-time,15.85,2025-02-15,Cheque,False,Social Media,Energy,Habitat for Hope
850b0333-eb6f-4a20-b68b-c998385da49b,30-49,Male,Samuel Castillo,samuel.castillo644@outlook.com,South Africa,One-time,30.36,2023-10-30,Cheque,True,Online advertising,Arts & Culture,Wildlife Rescue Van Drive
8a4d341e-4ba5-4f41-82d2-0aa3f2b27c96,30-49,Male,William Wilkins,william.wilkins238@outlook.com,UK,One-time,66.78,2024-10-19,Credit Card,True,Local event,Retail,Reforest the Sanctuary
932808cb-9da0-4874-8569-151964265a67,30-49,Female,Melissa Ray,melissa.ray814@yahoo.com,India,One-time,12.35,2024-11-13,Paypal,True,Website,Environment,Jungle Education Project
2eb300a6-bd34-43d9-94c9-8697b97c5ba7,30-49,Male,Justin Kelley,justin.kelley734@charitymail.org,Canada,Monthly,26.62,2023-07-07,Credit Card,False,Social Media,Consulting,Jungle Education Project
b14df342-e749-45c4-b367-3bd3b309faba,30-49,Female,Tammy Hendrix,tammy.hendrix577@yahoo.com,UK,One-time,58.07,2025-04-23,Credit Card,True,Newsletter,Consulting,Wildlife Rescue Van Drive
4f5efe58-d966-4bc2-8cf2-0c904ee48302,50-65,Female,Meghan Turner,meghan.turner750@yahoo.com,USA,Monthly,123.04,2024-06-11,Cheque,True,Newsletter,Science & Research,Habitat for Hope
d2d95a70-ba52-415c-8c6c-fce71ad753d0,50-65,Male,Jeremy Brown,jeremy.brown579@hotmail.com,USA,Monthly,16.66,2024-11-04,Credit Card,False,Local event,Education,Reforest the Sanctuary
1a492555-2b89-44a1-a279-9225adb3a657,30-49,Female,Julie Beltran,julie.beltran209@charitymail.org,Canada,Monthly,73.2,2024-11-27,Cheque,False,Local event,Others,Marine Mammal Defense Mission
404ac611-c701-44b7-982a-5740224a67de,50-65,Male,Garrett Salazar,garrett.salazar526@yahoo.com,USA,One-time,6.76,2024-12-15,Credit Card,True,Newsletter,Hospitality,Defend the Great Apes
f60ec6c9-06ab-465f-930e-7fea92fcdc0b,50-65,Male,Todd Moreno,todd.moreno359@hotmail.com,USA,One-time,60.73,2025-06-06,Credit Card,True,Word of mouth,Media & Communication,Reforest the Sanctuary
7c9df1a9-a3d0-409d-bac3-eb480d5f6b72,50-65,Other,Michael Rodriguez,michael.rodriguez49@gmail.com,Germany,One-time,29.13,2023-09-21,Paypal,True,Social Media,Law,Habitat for Hope
7431a270-98f2-4b16-a19f-4eb9c09c413a,50-65,Male,Anthony Hernandez,anthony.hernandez121@charitymail.org,Finland,One-time,59.01,2023-10-21,Cheque,True,Newsletter,Healthcare,Defend the Great Apes
1d4adfa1-f814-494c-a276-9aa05b715f52,50-65,Other,Ronnie Murphy,ronnie.murphy140@yahoo.com,Germany,One-time,18.6,2023-10-09,Paypal,False,Local event,Media & Communication,Reforest the Sanctuary
